,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,FICO_avg,Loan_Purpose,State,Home_Ownership
1551,8000.0,17.99,36.0,3.96,7750.0,9.0,8080.0,1.0,5.0,662.0,debt_consolidation,FL,RENT
1552,8000.0,17.27,36.0,8.6,1833.33,7.0,2963.0,1.0,3.0,667.0,debt_consolidation,FL,MORTGAGE
1553,6000.0,15.31,36.0,6.26,11833.33,21.0,21567.0,0.0,5.0,662.0,debt_consolidation,NJ,RENT
1554,2500.0,8.9,36.0,22.49,2583.33,7.0,5883.0,3.0,2.0,717.0,other,MO,RENT
1555,10000.0,13.11,36.0,18.72,4625.0,13.0,7411.0,0.0,2.0,687.0,debt_consolidation,CO,RENT
1556,14600.0,9.76,36.0,29.51,2500.0,14.0,23616.0,1.0,2.0,732.0,credit_card,FL,OWN
1557,24000.0,21.14,60.0,12.92,9166.67,7.0,4324.0,0.0,10.0,662.0,other,MI,RENT
1558,2200.0,7.9,36.0,8.16,5500.0,8.0,2927.0,0.0,3.0,772.0,major_purchase,WA,MORTGAGE
1559,10000.0,13.11,36.0,18.96,8744.26,16.0,27086.0,0.0,1.0,682.0,debt_consolidation,CA,RENT
1560,5000.0,9.76,36.0,28.28,4583.33,15.0,38092.0,0.0,10.0,697.0,credit_card,NC,MORTGAGE
1561,12300.0,7.51,36.0,22.29,3750.0,6.0,27282.0,1.0,7.0,737.0,debt_consolidation,FL,RENT
1562,2500.0,13.22,36.0,15.6,3166.67,10.0,3777.0,2.0,1.0,692.0,debt_consolidation,CA,MORTGAGE
1563,15000.0,12.73,36.0,16.89,6691.67,14.0,14488.0,3.0,3.0,702.0,other,PA,MORTGAGE
1564,1000.0,10.74,36.0,9.0,1100.0,5.0,1314.0,0.0,2.0,717.0,debt_consolidation,UT,RENT
1565,18000.0,11.71,36.0,10.34,3540.0,8.0,14960.0,0.0,1.0,702.0,debt_consolidation,AZ,RENT
1566,5000.0,15.8,36.0,17.61,4583.33,4.0,4164.0,2.0,7.0,702.0,debt_consolidation,CA,RENT
1567,6000.0,9.99,36.0,17.86,4980.0,10.0,15280.0,1.0,5.0,687.0,debt_consolidation,CO,MORTGAGE
1568,2500.0,10.37,36.0,24.3,2000.0,10.0,1523.0,0.0,2.0,707.0,debt_consolidation,NJ,RENT
1569,6000.0,10.16,36.0,6.56,2333.33,6.0,440.0,3.0,8.0,712.0,home_improvement,NC,MORTGAGE
1570,7000.0,7.75,36.0,10.37,4158.0,13.0,6634.0,0.0,8.0,767.0,debt_consolidation,NV,RENT
1571,4200.0,13.06,36.0,13.82,6500.0,14.0,23653.0,1.0,10.0,682.0,major_purchase,NJ,MORTGAGE
1572,12500.0,14.09,36.0,21.5,2083.33,9.0,11967.0,0.0,6.0,687.0,debt_consolidation,TX,OWN
1573,15400.0,16.32,60.0,15.17,6500.0,11.0,9989.0,1.0,4.0,697.0,house,VA,RENT
1574,30000.0,17.77,36.0,9.41,10192.0,12.0,24188.0,0.0,1.0,712.0,other,MN,RENT
1575,20700.0,16.29,60.0,32.95,6250.0,20.0,22277.0,1.0,7.0,722.0,debt_consolidation,CA,RENT
1576,7000.0,13.11,36.0,22.36,5833.33,7.0,28985.0,1.0,5.0,687.0,medical,IL,MORTGAGE
1577,8000.0,7.9,36.0,8.91,3166.67,4.0,680.0,0.0,6.0,757.0,medical,NY,RENT
1578,18000.0,20.99,60.0,11.63,9051.83,5.0,32394.0,2.0,4.0,672.0,credit_card,CA,RENT
1579,12000.0,6.62,36.0,4.73,7083.33,9.0,6578.0,1.0,10.0,747.0,debt_consolidation,WA,MORTGAGE
1580,5500.0,12.69,36.0,19.33,1800.0,6.0,12567.0,0.0,4.0,672.0,credit_card,VA,RENT
1581,18000.0,10.99,60.0,15.35,5666.67,12.0,1372.0,0.0,2.0,752.0,debt_consolidation,CA,RENT
1582,5400.0,16.29,36.0,20.03,2666.67,9.0,11114.0,1.0,1.0,662.0,medical,GA,RENT
1583,18000.0,12.12,60.0,19.16,7583.33,14.0,26622.0,0.0,3.0,732.0,debt_consolidation,VA,MORTGAGE
1584,3000.0,10.74,36.0,15.55,2000.0,5.0,1750.0,1.0,2.0,707.0,other,DE,RENT
1585,21000.0,7.62,36.0,6.84,5333.33,7.0,19178.0,0.0,7.0,777.0,debt_consolidation,IL,MORTGAGE
1586,8000.0,17.77,36.0,34.56,3291.67,26.0,18518.0,0.0,2.0,727.0,credit_card,IL,RENT
1587,1750.0,7.88,36.0,23.35,2000.0,13.0,13826.0,5.0,10.0,737.0,debt_consolidation,VA,MORTGAGE
1588,7500.0,8.0,36.0,7.17,3750.0,14.0,9409.0,1.0,7.0,797.0,other,KS,MORTGAGE
1589,9500.0,14.65,36.0,8.82,5416.67,4.0,7831.0,0.0,1.0,687.0,debt_consolidation,CA,RENT
1590,14500.0,14.09,36.0,27.78,6250.0,9.0,46129.0,0.0,10.0,707.0,debt_consolidation,MI,MORTGAGE
1591,4800.0,19.99,36.0,20.44,2500.0,4.0,21514.0,1.0,5.0,662.0,debt_consolidation,NM,MORTGAGE
1592,3800.0,6.99,36.0,3.18,3583.33,9.0,3766.0,0.0,4.0,742.0,credit_card,NY,RENT
1593,20675.0,17.27,60.0,13.3,3916.67,5.0,2449.0,0.0,1.0,712.0,debt_consolidation,MD,RENT
1594,3500.0,10.28,36.0,10.0,15000.0,9.0,10944.0,0.0,1.0,687.0,other,NY,RENT
1595,27050.0,19.05,60.0,12.89,5083.33,8.0,15793.0,0.0,6.0,692.0,debt_consolidation,MI,MORTGAGE
1596,8000.0,15.33,36.0,16.04,6416.67,8.0,25573.0,3.0,6.0,677.0,debt_consolidation,FL,MORTGAGE
1597,5300.0,15.27,36.0,24.88,2500.0,11.0,7855.0,2.0,1.0,662.0,credit_card,CT,RENT
1598,5000.0,7.9,36.0,12.85,6666.67,18.0,9597.0,2.0,3.0,732.0,debt_consolidation,PA,OWN
1599,15500.0,8.9,36.0,16.36,9000.0,8.0,4097.0,4.0,10.0,702.0,home_improvement,PA,RENT
1600,11200.0,7.91,36.0,13.07,8500.0,9.0,5439.0,1.0,3.0,722.0,debt_consolidation,GA,MORTGAGE
1601,16000.0,23.76,60.0,27.06,5416.67,18.0,24610.0,3.0,1.0,667.0,credit_card,TX,RENT
1602,21850.0,15.8,36.0,26.29,10000.0,20.0,43173.0,1.0,4.0,692.0,credit_card,NJ,RENT
1603,2400.0,8.9,36.0,11.23,2333.33,8.0,2075.0,0.0,4.0,707.0,debt_consolidation,NC,RENT
1604,2700.0,5.79,36.0,19.81,3958.33,14.0,13159.0,1.0,8.0,752.0,debt_consolidation,OH,MORTGAGE
1605,30100.0,19.42,60.0,3.31,8333.33,15.0,3737.0,3.0,6.0,707.0,home_improvement,DC,MORTGAGE
1606,20000.0,14.33,60.0,15.68,7083.33,8.0,17270.0,0.0,5.0,722.0,debt_consolidation,CA,RENT
1607,6000.0,6.62,36.0,16.03,4166.67,5.0,79.0,0.0,1.0,807.0,house,FL,RENT
1608,2000.0,14.65,36.0,16.66,2083.33,5.0,2566.0,1.0,5.0,687.0,debt_consolidation,CA,OWN
1609,3200.0,12.86,36.0,14.77,2824.0,6.0,3318.0,1.0,7.0,672.0,other,PA,RENT
1610,18000.0,13.49,60.0,28.35,13333.33,23.0,39592.0,0.0,1.0,742.0,debt_consolidation,MD,MORTGAGE
1611,15000.0,15.27,36.0,7.85,15416.67,17.0,8962.0,1.0,6.0,682.0,small_business,NJ,RENT
1612,5000.0,11.99,60.0,14.85,4167.0,10.0,3489.0,3.0,2.0,727.0,major_purchase,TX,RENT
1613,7500.0,13.67,36.0,15.97,4833.33,8.0,3908.0,2.0,5.0,702.0,credit_card,WV,RENT
1614,16000.0,17.99,36.0,5.64,7415.83,10.0,21686.0,3.0,10.0,667.0,debt_consolidation,CA,RENT
1615,20000.0,7.9,36.0,21.42,5000.0,6.0,6264.0,1.0,7.0,757.0,small_business,TX,MORTGAGE
1616,24000.0,15.8,60.0,16.73,7500.0,10.0,24126.0,0.0,7.0,667.0,debt_consolidation,NC,MORTGAGE
1617,25000.0,15.95,36.0,17.95,7983.33,14.0,28330.0,0.0,2.0,687.0,credit_card,MD,RENT
1618,3000.0,6.03,36.0,5.5,4166.67,7.0,9616.0,0.0,5.0,752.0,other,VA,RENT
1619,8000.0,11.48,36.0,15.1,3833.33,4.0,13415.0,0.0,6.0,737.0,other,FL,OWN
1620,13000.0,10.99,60.0,21.7,6517.0,14.0,4663.0,0.0,3.0,742.0,home_improvement,GA,MORTGAGE
1621,8000.0,6.03,36.0,4.51,3500.0,9.0,6737.0,0.0,10.0,817.0,debt_consolidation,OR,MORTGAGE
1622,10000.0,12.12,36.0,31.46,5000.0,16.0,18921.0,0.0,6.0,697.0,home_improvement,NY,MORTGAGE
1623,20000.0,12.53,36.0,3.65,5200.0,3.0,9231.0,0.0,7.0,782.0,other,AZ,MORTGAGE
1624,21700.0,15.31,36.0,13.93,5147.17,6.0,8795.0,2.0,5.0,697.0,credit_card,CA,MORTGAGE
1625,2500.0,11.99,36.0,9.98,6250.0,10.0,11131.0,3.0,10.0,682.0,debt_consolidation,RI,RENT
1626,10000.0,14.96,36.0,17.79,3750.0,16.0,7201.0,4.0,4.0,672.0,debt_consolidation,MA,RENT
1627,17000.0,7.9,36.0,27.41,3083.33,12.0,16756.0,0.0,10.0,737.0,car,CA,RENT
1628,10000.0,6.62,36.0,24.24,3750.0,9.0,1623.0,0.0,2.0,767.0,debt_consolidation,IL,RENT
1629,14100.0,18.55,36.0,22.7,3000.0,7.0,12114.0,1.0,10.0,667.0,debt_consolidation,AL,OWN
1630,26500.0,20.49,60.0,30.36,5000.0,14.0,10350.0,0.0,5.0,692.0,credit_card,MO,MORTGAGE
1631,12000.0,12.12,36.0,9.7,11166.67,11.0,19643.0,1.0,3.0,712.0,debt_consolidation,CA,MORTGAGE
1632,2200.0,13.87,36.0,10.35,3333.33,10.0,11606.0,1.0,3.0,642.0,credit_card,NJ,RENT
1633,7200.0,7.62,36.0,7.97,8333.33,12.0,25430.0,0.0,6.0,732.0,car,CA,RENT
1634,6500.0,8.32,36.0,5.43,3333.0,9.0,9830.0,5.0,10.0,742.0,debt_consolidation,PA,MORTGAGE
1635,19750.0,17.27,60.0,13.39,6737.5,14.0,19070.0,3.0,4.0,712.0,debt_consolidation,NY,MORTGAGE
1636,21000.0,14.91,60.0,9.64,3476.8,10.0,0.0,1.0,4.0,727.0,debt_consolidation,CA,RENT
1637,3500.0,15.81,36.0,13.14,18333.33,8.0,11107.0,2.0,7.0,667.0,debt_consolidation,AR,MORTGAGE
1638,2650.0,7.49,36.0,21.11,1482.92,15.0,1808.0,2.0,4.0,727.0,debt_consolidation,WV,OWN
1639,15000.0,13.11,36.0,19.36,5000.0,10.0,16618.0,0.0,10.0,697.0,credit_card,CA,OWN
1640,4800.0,14.33,36.0,18.91,5833.33,13.0,29287.0,1.0,5.0,697.0,credit_card,IL,MORTGAGE
1641,12000.0,17.99,36.0,17.37,3666.67,10.0,7393.0,0.0,7.0,672.0,debt_consolidation,CT,MORTGAGE
1642,6000.0,6.62,36.0,3.88,5000.0,5.0,4242.0,0.0,1.0,762.0,debt_consolidation,NH,MORTGAGE
1643,12000.0,7.9,60.0,1.88,6666.67,6.0,3364.0,0.0,6.0,792.0,debt_consolidation,DE,MORTGAGE
1644,1550.0,12.12,36.0,11.21,5083.33,9.0,5755.0,0.0,6.0,682.0,other,CA,RENT
1645,35000.0,15.31,36.0,19.59,7500.0,11.0,29953.0,2.0,1.0,697.0,debt_consolidation,PA,MORTGAGE
1646,3000.0,7.14,36.0,12.85,4916.67,8.0,3210.0,0.0,5.0,732.0,debt_consolidation,PA,RENT
1647,15000.0,10.25,36.0,5.72,9166.67,13.0,14887.0,0.0,5.0,722.0,credit_card,CA,MORTGAGE
1648,14400.0,18.49,36.0,33.23,5166.67,14.0,11089.0,2.0,4.0,667.0,credit_card,FL,RENT
1649,12000.0,9.88,36.0,5.16,3333.33,7.0,1117.0,3.0,3.0,757.0,educational,OH,MORTGAGE
1650,20000.0,19.99,36.0,6.81,5500.0,11.0,9028.0,1.0,3.0,662.0,debt_consolidation,NY,RENT
1651,11700.0,7.66,36.0,12.13,4583.33,13.0,26769.0,1.0,10.0,747.0,debt_consolidation,MO,MORTGAGE
1652,7750.0,13.11,36.0,27.28,4208.33,14.0,11840.0,0.0,2.0,662.0,credit_card,TX,MORTGAGE
1653,12000.0,19.91,60.0,11.73,3000.0,10.0,10828.0,0.0,4.0,662.0,debt_consolidation,GA,RENT
1654,6000.0,7.14,36.0,8.91,4500.0,10.0,4561.0,1.0,10.0,762.0,debt_consolidation,CT,MORTGAGE
1655,5000.0,7.9,36.0,27.06,3333.33,16.0,11746.0,0.0,8.0,722.0,home_improvement,LA,MORTGAGE
1656,6000.0,16.29,36.0,20.96,4183.33,10.0,7335.0,1.0,4.0,667.0,credit_card,TX,MORTGAGE
1657,25000.0,10.36,60.0,11.22,7916.67,6.0,36534.0,1.0,2.0,757.0,debt_consolidation,NJ,RENT
1658,23000.0,7.62,36.0,6.51,25000.0,10.0,227.0,0.0,10.0,812.0,car,CA,MORTGAGE
1659,10000.0,13.11,36.0,9.14,5416.67,6.0,8119.0,1.0,7.0,702.0,debt_consolidation,OH,MORTGAGE
1660,4800.0,7.88,60.0,7.88,1600.0,6.0,4191.0,1.0,5.0,767.0,major_purchase,CA,MORTGAGE
1661,20500.0,12.12,36.0,30.95,4333.33,14.0,33294.0,0.0,10.0,707.0,credit_card,NV,MORTGAGE
1662,21000.0,18.79,60.0,20.31,6750.0,14.0,24763.0,0.0,1.0,692.0,debt_consolidation,FL,MORTGAGE
1663,7500.0,7.9,36.0,11.79,2916.67,2.0,349.0,0.0,1.0,822.0,major_purchase,MD,OWN
1664,16800.0,16.4,36.0,7.02,6666.67,8.0,16211.0,1.0,1.0,677.0,debt_consolidation,MO,MORTGAGE
1665,10000.0,11.66,36.0,8.4,4133.33,6.0,11735.0,2.0,10.0,687.0,debt_consolidation,CA,MORTGAGE
1666,12000.0,16.49,60.0,18.63,4000.0,9.0,11376.0,0.0,10.0,687.0,small_business,NY,RENT
1667,17900.0,18.25,60.0,7.36,5000.0,7.0,10217.0,0.0,10.0,707.0,debt_consolidation,TX,RENT
1668,24000.0,17.15,36.0,12.7,18483.0,14.0,40099.0,6.0,5.0,672.0,debt_consolidation,FL,RENT
1669,9600.0,14.33,36.0,20.69,2750.0,16.0,11518.0,0.0,10.0,672.0,debt_consolidation,MO,MORTGAGE
1670,8000.0,12.68,60.0,18.78,11583.33,13.0,86700.0,0.0,10.0,702.0,credit_card,VT,MORTGAGE
1671,9000.0,13.43,36.0,19.45,6750.0,7.0,26588.0,1.0,4.0,692.0,major_purchase,NJ,OWN
1672,10000.0,14.65,36.0,19.25,8083.33,14.0,9246.0,1.0,10.0,677.0,major_purchase,OH,MORTGAGE
1673,8000.0,16.29,36.0,9.75,5250.0,14.0,6035.0,1.0,5.0,667.0,debt_consolidation,TX,RENT
1674,12000.0,16.32,60.0,9.74,5000.0,9.0,6852.0,1.0,3.0,682.0,major_purchase,TX,RENT
1675,20000.0,11.14,36.0,17.37,6650.0,9.0,19955.0,1.0,10.0,717.0,debt_consolidation,NH,MORTGAGE
1676,4800.0,7.88,36.0,23.95,3750.0,19.0,114509.0,0.0,5.0,712.0,debt_consolidation,FL,MORTGAGE
1677,28000.0,19.42,60.0,4.56,10813.17,8.0,9397.0,3.0,10.0,687.0,debt_consolidation,VA,MORTGAGE
1678,10000.0,11.14,36.0,8.8,4000.0,17.0,10750.0,0.0,5.0,707.0,home_improvement,NC,OWN
1679,7300.0,6.62,36.0,20.11,3416.67,14.0,23030.0,0.0,4.0,732.0,credit_card,GA,MORTGAGE
1680,8450.0,7.9,36.0,10.93,3000.0,6.0,7603.0,1.0,3.0,732.0,debt_consolidation,PA,RENT
1681,20000.0,21.98,60.0,17.08,5000.0,5.0,19780.0,1.0,2.0,677.0,home_improvement,TX,MORTGAGE
1682,16000.0,21.98,60.0,10.99,3466.67,8.0,13797.0,1.0,7.0,667.0,home_improvement,IL,MORTGAGE
1683,30000.0,17.27,36.0,12.29,10000.0,17.0,18680.0,0.0,3.0,697.0,debt_consolidation,TX,RENT
1684,12000.0,15.23,60.0,20.18,4166.67,10.0,18559.0,1.0,7.0,702.0,credit_card,WA,MORTGAGE
1685,24500.0,11.83,36.0,13.42,12500.0,10.0,346.0,0.0,10.0,812.0,house,NY,OWN
1686,3000.0,13.75,36.0,2.38,588.5,4.0,469.0,0.0,8.0,642.0,educational,FL,OWN
1687,8000.0,15.31,36.0,18.62,3083.33,14.0,1669.0,2.0,4.0,682.0,other,CO,OWN
1688,17000.0,8.94,36.0,2.19,10000.0,15.0,63646.0,1.0,1.0,777.0,vacation,CA,MORTGAGE
1689,4200.0,11.71,36.0,15.97,6041.67,11.0,5913.0,0.0,8.0,682.0,debt_consolidation,IL,RENT
1690,1400.0,14.27,36.0,3.05,2750.0,3.0,1276.0,0.0,1.0,682.0,medical,OR,RENT
1691,2500.0,14.65,36.0,23.58,5130.42,13.0,5942.0,2.0,4.0,672.0,debt_consolidation,FL,OWN
1692,12000.0,15.31,36.0,18.24,3333.33,12.0,6209.0,1.0,7.0,677.0,debt_consolidation,TX,MORTGAGE
1693,2200.0,11.71,36.0,1.02,7167.92,4.0,2639.0,0.0,3.0,727.0,home_improvement,NY,MORTGAGE
1694,35000.0,16.29,36.0,19.92,14166.67,12.0,216561.0,1.0,10.0,662.0,debt_consolidation,FL,MORTGAGE
1695,12000.0,14.09,36.0,10.21,20833.33,17.0,23800.0,2.0,4.0,697.0,debt_consolidation,NY,MORTGAGE
1696,9600.0,13.99,36.0,13.94,3206.67,10.0,9824.0,0.0,9.0,672.0,other,MN,RENT
1697,16500.0,6.03,36.0,22.65,5416.67,17.0,14835.0,0.0,10.0,817.0,debt_consolidation,CA,MORTGAGE
1698,15000.0,11.86,60.0,16.38,6166.67,6.0,42971.0,0.0,10.0,732.0,debt_consolidation,MA,MORTGAGE
1699,1500.0,11.49,36.0,15.9,5555.08,16.0,21774.0,2.0,10.0,687.0,other,CA,MORTGAGE
1700,4000.0,12.12,36.0,25.95,3333.33,8.0,24937.0,0.0,1.0,707.0,debt_consolidation,WI,MORTGAGE
1701,4325.0,10.75,36.0,17.77,4400.0,7.0,3365.0,0.0,2.0,707.0,other,GA,RENT
1702,3600.0,6.91,36.0,19.07,1500.0,7.0,4298.0,0.0,1.0,717.0,debt_consolidation,CO,RENT
1703,28000.0,7.62,36.0,19.21,14166.67,10.0,49026.0,0.0,10.0,732.0,debt_consolidation,OH,MORTGAGE
1704,15000.0,13.11,36.0,18.73,4000.0,7.0,15055.0,0.0,2.0,697.0,credit_card,CA,RENT
1705,5000.0,15.31,36.0,10.28,1916.67,8.0,5982.0,0.0,5.0,662.0,wedding,CA,RENT
1706,21000.0,13.67,36.0,11.42,10700.0,12.0,16830.0,2.0,2.0,712.0,debt_consolidation,SC,MORTGAGE
1707,5000.0,17.14,60.0,4.17,3000.0,4.0,760.0,1.0,10.0,682.0,car,WI,MORTGAGE
1708,14400.0,10.16,36.0,28.54,5083.33,12.0,4292.0,0.0,9.0,707.0,debt_consolidation,MD,MORTGAGE
1709,13600.0,13.11,36.0,20.37,3666.67,14.0,20411.0,0.0,4.0,682.0,debt_consolidation,HI,RENT
1710,7500.0,7.74,36.0,7.72,10000.0,14.0,5195.0,1.0,3.0,777.0,debt_consolidation,NJ,OWN
1711,18000.0,19.05,36.0,33.23,5416.67,10.0,15626.0,1.0,10.0,687.0,moving,GA,MORTGAGE
1712,15000.0,7.88,36.0,3.9,10000.0,8.0,6055.0,2.0,5.0,757.0,credit_card,OH,RENT
1713,4800.0,12.12,36.0,16.94,4800.0,7.0,2770.0,0.0,1.0,682.0,other,MD,RENT
1714,10000.0,13.11,36.0,26.87,3166.67,6.0,7271.0,0.0,7.0,682.0,debt_consolidation,CO,RENT
1715,26500.0,18.25,60.0,3.67,4416.67,3.0,7628.0,1.0,3.0,722.0,debt_consolidation,WA,RENT
1716,15800.0,11.14,36.0,21.88,8333.33,7.0,29860.0,0.0,1.0,747.0,debt_consolidation,OK,OWN
1717,20000.0,8.9,36.0,3.18,17500.0,6.0,28579.0,2.0,8.0,737.0,debt_consolidation,NC,MORTGAGE
1718,7000.0,15.31,36.0,14.74,12208.33,22.0,25181.0,3.0,10.0,687.0,credit_card,TX,RENT
1719,24000.0,7.62,36.0,14.22,6833.33,8.0,11058.0,0.0,10.0,762.0,home_improvement,OK,MORTGAGE
1720,12000.0,14.65,36.0,11.39,8333.33,14.0,19696.0,2.0,6.0,687.0,debt_consolidation,AR,RENT
1721,10000.0,10.59,36.0,10.22,2083.33,4.0,6552.0,4.0,1.0,687.0,debt_consolidation,IN,RENT
1722,23000.0,11.99,36.0,20.81,7000.0,10.0,21598.0,3.0,10.0,727.0,credit_card,LA,MORTGAGE
1723,14000.0,17.51,60.0,16.44,4666.67,11.0,10948.0,3.0,10.0,697.0,home_improvement,NH,OWN
1724,18000.0,18.75,60.0,23.34,5416.67,10.0,14744.0,2.0,2.0,697.0,debt_consolidation,TX,MORTGAGE
1725,7000.0,10.16,36.0,24.01,10250.0,15.0,43306.0,0.0,2.0,707.0,other,CA,MORTGAGE
1726,12700.0,7.9,60.0,19.47,5833.33,12.0,14787.0,0.0,10.0,777.0,home_improvement,PA,MORTGAGE
1727,12000.0,13.98,60.0,18.41,4666.67,14.0,13616.0,0.0,8.0,702.0,credit_card,CA,MORTGAGE
1728,4500.0,11.14,36.0,34.74,2700.0,13.0,6747.0,0.0,10.0,692.0,other,WA,RENT
1729,1000.0,7.88,36.0,17.15,6000.0,11.0,23572.0,1.0,3.0,717.0,moving,NY,RENT
1730,1000.0,15.81,36.0,24.4,3000.0,5.0,3430.0,1.0,3.0,667.0,home_improvement,MD,OWN
1731,10550.0,12.12,36.0,18.75,5583.33,7.0,9533.0,0.0,10.0,687.0,debt_consolidation,NJ,RENT
1732,17825.0,14.09,36.0,18.85,6250.0,12.0,27554.0,0.0,10.0,692.0,debt_consolidation,TX,MORTGAGE
1733,10750.0,14.09,36.0,26.14,2666.67,3.0,9800.0,0.0,8.0,722.0,other,OH,RENT
1734,13600.0,7.9,36.0,12.61,6250.0,7.0,14524.0,0.0,5.0,742.0,home_improvement,CA,MORTGAGE
1735,20000.0,22.47,60.0,23.94,7000.0,8.0,19537.0,1.0,10.0,672.0,debt_consolidation,WA,MORTGAGE
1736,10050.0,14.33,36.0,24.59,2500.0,9.0,10421.0,0.0,7.0,687.0,debt_consolidation,MT,MORTGAGE
1737,30000.0,8.9,36.0,26.65,6666.67,7.0,10472.0,0.0,1.0,742.0,debt_consolidation,CA,RENT
1738,27575.0,17.27,36.0,33.47,5750.0,21.0,24705.0,2.0,5.0,702.0,credit_card,PA,MORTGAGE
1739,14675.0,13.11,36.0,19.2,4416.67,16.0,17930.0,2.0,10.0,697.0,debt_consolidation,MA,MORTGAGE
1740,10000.0,14.09,36.0,17.79,3333.33,9.0,10525.0,0.0,10.0,677.0,debt_consolidation,CA,RENT
1741,7275.0,7.9,36.0,25.41,7000.0,13.0,8532.0,0.0,4.0,722.0,debt_consolidation,CA,RENT
1742,4200.0,17.27,36.0,14.78,2083.33,7.0,3690.0,0.0,1.0,662.0,credit_card,AK,RENT
1743,25000.0,11.86,36.0,7.43,5250.0,9.0,18318.0,4.0,10.0,732.0,debt_consolidation,TX,MORTGAGE
1744,13500.0,19.69,60.0,15.08,2666.67,6.0,13341.0,1.0,10.0,667.0,debt_consolidation,DC,RENT
1745,2200.0,15.31,36.0,28.84,4750.0,13.0,26552.0,0.0,5.0,677.0,debt_consolidation,CA,RENT
1746,20000.0,13.99,36.0,9.57,3750.0,13.0,9775.0,1.0,10.0,702.0,debt_consolidation,CA,RENT
1747,14000.0,13.11,36.0,16.78,5500.0,10.0,4919.0,0.0,7.0,682.0,credit_card,CA,RENT
1748,12000.0,6.62,36.0,10.86,12500.0,12.0,15445.0,0.0,3.0,732.0,credit_card,WA,RENT
1749,4200.0,13.67,36.0,12.52,5000.0,8.0,9234.0,1.0,4.0,712.0,other,TX,OWN
1750,7100.0,11.14,36.0,12.46,2183.33,7.0,7013.0,0.0,10.0,692.0,debt_consolidation,GA,MORTGAGE
1751,15000.0,14.65,36.0,5.52,5416.67,9.0,13775.0,1.0,10.0,702.0,credit_card,WA,MORTGAGE
1752,15000.0,10.95,36.0,2.77,6666.67,13.0,11002.0,1.0,1.0,752.0,small_business,TX,MORTGAGE
1753,9000.0,14.65,36.0,14.36,2500.0,10.0,11540.0,0.0,1.0,667.0,credit_card,MI,RENT
1754,23300.0,23.83,60.0,33.56,13666.67,15.0,72774.0,1.0,9.0,662.0,debt_consolidation,GA,MORTGAGE
1755,20000.0,15.8,60.0,25.89,4166.67,23.0,34720.0,0.0,5.0,692.0,credit_card,CA,RENT
1756,2000.0,13.99,36.0,25.13,7583.33,11.0,39656.0,0.0,10.0,672.0,credit_card,NY,RENT
1757,25000.0,13.98,60.0,8.91,10833.33,11.0,35046.0,2.0,1.0,722.0,debt_consolidation,VA,RENT
1758,11975.0,15.21,60.0,19.81,5382.0,11.0,9475.0,0.0,3.0,697.0,debt_consolidation,MD,MORTGAGE
1759,10000.0,15.8,36.0,13.57,4583.33,16.0,24989.0,1.0,10.0,677.0,debt_consolidation,OH,MORTGAGE
1760,9000.0,11.48,36.0,18.93,3750.0,6.0,14576.0,0.0,1.0,717.0,credit_card,TX,RENT
1761,15800.0,16.02,60.0,19.64,7388.42,13.0,32120.0,1.0,10.0,712.0,debt_consolidation,CA,MORTGAGE
1762,10000.0,13.3,36.0,6.31,10000.0,11.0,28653.0,0.0,10.0,662.0,small_business,TX,OWN
1763,3600.0,13.24,36.0,9.14,6290.0,7.0,3453.0,0.0,1.0,657.0,other,OK,RENT
1764,10000.0,13.11,36.0,7.23,3333.33,6.0,10793.0,2.0,1.0,702.0,credit_card,UT,MORTGAGE
1765,19500.0,20.5,36.0,2.93,9250.0,5.0,8915.0,1.0,10.0,677.0,debt_consolidation,WA,MORTGAGE
1766,18000.0,7.49,36.0,8.52,4250.0,5.0,19566.0,0.0,10.0,757.0,credit_card,NY,OWN
1767,22000.0,8.88,36.0,19.37,6041.67,9.0,6055.0,1.0,1.0,727.0,debt_consolidation,MD,MORTGAGE
1768,22350.0,14.07,36.0,3.66,11250.0,8.0,10753.0,2.0,1.0,672.0,home_improvement,NY,OWN
1769,5000.0,13.92,36.0,10.8,2500.0,7.0,2050.0,4.0,1.0,702.0,debt_consolidation,NY,RENT
1770,20000.0,7.62,36.0,6.61,10833.33,7.0,16092.0,0.0,4.0,772.0,debt_consolidation,CA,RENT
1771,7000.0,8.9,36.0,14.69,5416.67,14.0,15272.0,1.0,3.0,722.0,home_improvement,KY,MORTGAGE
1772,15000.0,14.09,60.0,2.67,7236.67,3.0,3335.0,0.0,2.0,752.0,debt_consolidation,NY,RENT
1773,10000.0,10.0,60.0,5.7,2333.33,10.0,5547.0,2.0,1.0,807.0,debt_consolidation,KY,MORTGAGE
1774,25000.0,21.49,60.0,8.76,6250.0,5.0,17213.0,0.0,9.0,682.0,debt_consolidation,NJ,RENT
1775,14400.0,13.11,36.0,20.52,3333.33,9.0,14073.0,1.0,3.0,702.0,debt_consolidation,CA,RENT
1776,10000.0,10.65,36.0,12.56,2833.33,5.0,14087.0,0.0,5.0,712.0,debt_consolidation,TX,RENT
1777,19750.0,16.29,36.0,4.68,8333.33,9.0,11383.0,0.0,1.0,702.0,other,FL,MORTGAGE
